instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
223489285,873005,SENSEX25O0975600PE,SENSEX,0.0,2025-10-09,75600.0,0.05,20,PE,BFO-OPT,BFO
223530501,873166,SENSEX25O0975600CE,SENSEX,0.0,2025-10-09,75600.0,0.05,20,CE,BFO-OPT,BFO
223502085,873055,SENSEX25O0975500CE,SENSEX,0.0,2025-10-09,75500.0,0.05,20,CE,BFO-OPT,BFO
223548677,873237,SENSEX25O0975500PE,SENSEX,0.0,2025-10-09,75500.0,0.05,20,PE,BFO-OPT,BFO
223513605,873100,SENSEX25O0975400CE,SENSEX,0.0,2025-10-09,75400.0,0.05,20,CE,BFO-OPT,BFO
223562501,873291,SENSEX25O0975400PE,SENSEX,0.0,2025-10-09,75400.0,0.05,20,PE,BFO-OPT,BFO
223486213,872993,SENSEX25O0975300CE,SENSEX,0.0,2025-10-09,75300.0,0.05,20,CE,BFO-OPT,BFO
223529221,873161,SENSEX25O0975300PE,SENSEX,0.0,2025-10-09,75300.0,0.05,20,PE,BFO-OPT,BFO
223539717,873202,SENSEX25O0975200PE,SENSEX,0.0,2025-10-09,75200.0,0.05,20,PE,BFO-OPT,BFO
223545093,873223,SENSEX25O0975200CE,SENSEX,0.0,2025-10-09,75200.0,0.05,20,CE,BFO-OPT,BFO
223511813,873093,SENSEX25O0975100PE,SENSEX,0.0,2025-10-09,75100.0,0.05,20,PE,BFO-OPT,BFO
223558917,873277,SENSEX25O0975100CE,SENSEX,0.0,2025-10-09,75100.0,0.05,20,CE,BFO-OPT,BFO
223483909,872984,SENSEX25O0975000PE,SENSEX,0.0,2025-10-09,75000.0,0.05,20,PE,BFO-OPT,BFO
223525893,873148,SENSEX25O0975000CE,SENSEX,0.0,2025-10-09,75000.0,0.05,20,CE,BFO-OPT,BFO
223515141,873106,SENSEX25O0974900CE,SENSEX,0.0,2025-10-09,74900.0,0.05,20,CE,BFO-OPT,BFO
223565061,873301,SENSEX25O0974900PE,SENSEX,0.0,2025-10-09,74900.0,0.05,20,PE,BFO-OPT,BFO
223482885,872980,SENSEX25O0974800PE,SENSEX,0.0,2025-10-09,74800.0,0.05,20,PE,BFO-OPT,BFO
223525125,873145,SENSEX25O0974800CE,SENSEX,0.0,2025-10-09,74800.0,0.05,20,CE,BFO-OPT,BFO
223496453,873033,SENSEX25O0974700CE,SENSEX,0.0,2025-10-09,74700.0,0.05,20,CE,BFO-OPT,BFO
223541509,873209,SENSEX25O0974700PE,SENSEX,0.0,2025-10-09,74700.0,0.05,20,PE,BFO-OPT,BFO
223507973,873078,SENSEX25O0974600CE,SENSEX,0.0,2025-10-09,74600.0,0.05,20,CE,BFO-OPT,BFO
223554821,873261,SENSEX25O0974600PE,SENSEX,0.0,2025-10-09,74600.0,0.05,20,PE,BFO-OPT,BFO
223479557,872967,SENSEX25O0974500CE,SENSEX,0.0,2025-10-09,74500.0,0.05,20,CE,BFO-OPT,BFO
223523589,873139,SENSEX25O0974500PE,SENSEX,0.0,2025-10-09,74500.0,0.05,20,PE,BFO-OPT,BFO
223580933,873363,SENSEX25O0974400PE,SENSEX,0.0,2025-10-09,74400.0,0.05,20,PE,BFO-OPT,BFO
223581957,873367,SENSEX25O0974400CE,SENSEX,0.0,2025-10-09,74400.0,0.05,20,CE,BFO-OPT,BFO
223575557,873342,SENSEX25O0974300PE,SENSEX,0.0,2025-10-09,74300.0,0.05,20,PE,BFO-OPT,BFO
223584005,873375,SENSEX25O0974300CE,SENSEX,0.0,2025-10-09,74300.0,0.05,20,CE,BFO-OPT,BFO
223570437,873322,SENSEX25O0974200PE,SENSEX,0.0,2025-10-09,74200.0,0.05,20,PE,BFO-OPT,BFO
223577093,873348,SENSEX25O0974200CE,SENSEX,0.0,2025-10-09,74200.0,0.05,20,CE,BFO-OPT,BFO
223572485,873330,SENSEX25O0974100PE,SENSEX,0.0,2025-10-09,74100.0,0.05,20,PE,BFO-OPT,BFO
223579909,873359,SENSEX25O0974100CE,SENSEX,0.0,2025-10-09,74100.0,0.05,20,CE,BFO-OPT,BFO
223574789,873339,SENSEX25O0974000CE,SENSEX,0.0,2025-10-09,74000.0,0.05,20,CE,BFO-OPT,BFO
223583493,873373,SENSEX25O0974000PE,SENSEX,0.0,2025-10-09,74000.0,0.05,20,PE,BFO-OPT,BFO
223572997,873332,SENSEX25O0973900CE,SENSEX,0.0,2025-10-09,73900.0,0.05,20,CE,BFO-OPT,BFO
223581189,873364,SENSEX25O0973900PE,SENSEX,0.0,2025-10-09,73900.0,0.05,20,PE,BFO-OPT,BFO
223582725,873370,SENSEX25O0973800PE,SENSEX,0.0,2025-10-09,73800.0,0.05,20,PE,BFO-OPT,BFO
223584261,873376,SENSEX25O0973800CE,SENSEX,0.0,2025-10-09,73800.0,0.05,20,CE,BFO-OPT,BFO
223639813,873593,SENSEX25O0973700PE,SENSEX,0.0,2025-10-09,73700.0,0.05,20,PE,BFO-OPT,BFO
223658501,873666,SENSEX25O0973700CE,SENSEX,0.0,2025-10-09,73700.0,0.05,20,CE,BFO-OPT,BFO
223643397,873607,SENSEX25O0973600PE,SENSEX,0.0,2025-10-09,73600.0,0.05,20,PE,BFO-OPT,BFO
223645957,873617,SENSEX25O0973600CE,SENSEX,0.0,2025-10-09,73600.0,0.05,20,CE,BFO-OPT,BFO
223631109,873559,SENSEX25O0973500PE,SENSEX,0.0,2025-10-09,73500.0,0.05,20,PE,BFO-OPT,BFO
223649541,873631,SENSEX25O0973500CE,SENSEX,0.0,2025-10-09,73500.0,0.05,20,CE,BFO-OPT,BFO
223637509,873584,SENSEX25O0973400CE,SENSEX,0.0,2025-10-09,73400.0,0.05,20,CE,BFO-OPT,BFO
223657733,873663,SENSEX25O0973400PE,SENSEX,0.0,2025-10-09,73400.0,0.05,20,PE,BFO-OPT,BFO
223624965,873535,SENSEX25O0973300PE,SENSEX,0.0,2025-10-09,73300.0,0.05,20,PE,BFO-OPT,BFO
223642629,873604,SENSEX25O0973300CE,SENSEX,0.0,2025-10-09,73300.0,0.05,20,CE,BFO-OPT,BFO
223803397,874232,SENSEX25O0973200CE,SENSEX,0.0,2025-10-09,73200.0,0.05,20,CE,BFO-OPT,BFO
224200709,875784,SENSEX25O0973200PE,SENSEX,0.0,2025-10-09,73200.0,0.05,20,PE,BFO-OPT,BFO
224262661,876026,SENSEX25O0973100PE,SENSEX,0.0,2025-10-09,73100.0,0.05,20,PE,BFO-OPT,BFO
224290309,876134,SENSEX25O0973100CE,SENSEX,0.0,2025-10-09,73100.0,0.05,20,CE,BFO-OPT,BFO
223683333,873763,SENSEX25O0973000CE,SENSEX,0.0,2025-10-09,73000.0,0.05,20,CE,BFO-OPT,BFO
224069381,875271,SENSEX25O0973000PE,SENSEX,0.0,2025-10-09,73000.0,0.05,20,PE,BFO-OPT,BFO
223925253,874708,SENSEX25O0972900PE,SENSEX,0.0,2025-10-09,72900.0,0.05,20,PE,BFO-OPT,BFO
224285957,876117,SENSEX25O0972900CE,SENSEX,0.0,2025-10-09,72900.0,0.05,20,CE,BFO-OPT,BFO
223715333,873888,SENSEX25O0972800PE,SENSEX,0.0,2025-10-09,72800.0,0.05,20,PE,BFO-OPT,BFO
224114949,875449,SENSEX25O0972800CE,SENSEX,0.0,2025-10-09,72800.0,0.05,20,CE,BFO-OPT,BFO
223791621,874186,SENSEX25O0972700PE,SENSEX,0.0,2025-10-09,72700.0,0.05,20,PE,BFO-OPT,BFO
224177669,875694,SENSEX25O0972700CE,SENSEX,0.0,2025-10-09,72700.0,0.05,20,CE,BFO-OPT,BFO
223890437,874572,SENSEX25O0972600CE,SENSEX,0.0,2025-10-09,72600.0,0.05,20,CE,BFO-OPT,BFO
224274181,876071,SENSEX25O0972600PE,SENSEX,0.0,2025-10-09,72600.0,0.05,20,PE,BFO-OPT,BFO
224389381,876521,SENSEX25O0972500PE,SENSEX,0.0,2025-10-09,72500.0,0.05,20,PE,BFO-OPT,BFO
224429317,876677,SENSEX25O0972500CE,SENSEX,0.0,2025-10-09,72500.0,0.05,20,CE,BFO-OPT,BFO
224402949,876574,SENSEX25O0972400CE,SENSEX,0.0,2025-10-09,72400.0,0.05,20,CE,BFO-OPT,BFO
224447493,876748,SENSEX25O0972400PE,SENSEX,0.0,2025-10-09,72400.0,0.05,20,PE,BFO-OPT,BFO
224458245,876790,SENSEX25O0972300PE,SENSEX,0.0,2025-10-09,72300.0,0.05,20,PE,BFO-OPT,BFO
224461317,876802,SENSEX25O0972300CE,SENSEX,0.0,2025-10-09,72300.0,0.05,20,CE,BFO-OPT,BFO
223688197,873782,SENSEX25O1680700PE,SENSEX,0.0,2025-10-16,80700.0,0.05,20,PE,BFO-OPT,BFO
223715589,873889,SENSEX25O1680700CE,SENSEX,0.0,2025-10-16,80700.0,0.05,20,CE,BFO-OPT,BFO
223926277,874712,SENSEX25O1680800CE,SENSEX,0.0,2025-10-16,80800.0,0.05,20,CE,BFO-OPT,BFO
224297221,876161,SENSEX25O1680800PE,SENSEX,0.0,2025-10-16,80800.0,0.05,20,PE,BFO-OPT,BFO
223792133,874188,SENSEX25O1680600CE,SENSEX,0.0,2025-10-16,80600.0,0.05,20,CE,BFO-OPT,BFO
224186117,875727,SENSEX25O1680600PE,SENSEX,0.0,2025-10-16,80600.0,0.05,20,PE,BFO-OPT,BFO
223808773,874253,SENSEX25O1680900PE,SENSEX,0.0,2025-10-16,80900.0,0.05,20,PE,BFO-OPT,BFO
223837189,874364,SENSEX25O1680900CE,SENSEX,0.0,2025-10-16,80900.0,0.05,20,CE,BFO-OPT,BFO
223902725,874620,SENSEX25O1680500PE,SENSEX,0.0,2025-10-16,80500.0,0.05,20,PE,BFO-OPT,BFO
224274437,876072,SENSEX25O1680500CE,SENSEX,0.0,2025-10-16,80500.0,0.05,20,CE,BFO-OPT,BFO
223889925,874570,SENSEX25O1681000PE,SENSEX,0.0,2025-10-16,81000.0,0.05,20,PE,BFO-OPT,BFO
223937541,874756,SENSEX25O1681000CE,SENSEX,0.0,2025-10-16,81000.0,0.05,20,CE,BFO-OPT,BFO
223671813,873718,SENSEX25O1680400CE,SENSEX,0.0,2025-10-16,80400.0,0.05,20,CE,BFO-OPT,BFO
224044549,875174,SENSEX25O1680400PE,SENSEX,0.0,2025-10-16,80400.0,0.05,20,PE,BFO-OPT,BFO
223815173,874278,SENSEX25O1681100PE,SENSEX,0.0,2025-10-16,81100.0,0.05,20,PE,BFO-OPT,BFO
224201477,875787,SENSEX25O1681100CE,SENSEX,0.0,2025-10-16,81100.0,0.05,20,CE,BFO-OPT,BFO
223779589,874139,SENSEX25O1680300PE,SENSEX,0.0,2025-10-16,80300.0,0.05,20,PE,BFO-OPT,BFO
224167685,875655,SENSEX25O1680300CE,SENSEX,0.0,2025-10-16,80300.0,0.05,20,CE,BFO-OPT,BFO
223703557,873842,SENSEX25O1681200CE,SENSEX,0.0,2025-10-16,81200.0,0.05,20,CE,BFO-OPT,BFO
224114437,875447,SENSEX25O1681200PE,SENSEX,0.0,2025-10-16,81200.0,0.05,20,PE,BFO-OPT,BFO
223852293,874423,SENSEX25O1680200PE,SENSEX,0.0,2025-10-16,80200.0,0.05,20,PE,BFO-OPT,BFO
223877125,874520,SENSEX25O1680200CE,SENSEX,0.0,2025-10-16,80200.0,0.05,20,CE,BFO-OPT,BFO
223978757,874917,SENSEX25O1681300PE,SENSEX,0.0,2025-10-16,81300.0,0.05,20,PE,BFO-OPT,BFO
224315653,876233,SENSEX25O1681300CE,SENSEX,0.0,2025-10-16,81300.0,0.05,20,CE,BFO-OPT,BFO
224002565,875010,SENSEX25O1680100CE,SENSEX,0.0,2025-10-16,80100.0,0.05,20,CE,BFO-OPT,BFO
224332805,876300,SENSEX25O1680100PE,SENSEX,0.0,2025-10-16,80100.0,0.05,20,PE,BFO-OPT,BFO
223825925,874320,SENSEX25O1681400CE,SENSEX,0.0,2025-10-16,81400.0,0.05,20,CE,BFO-OPT,BFO
224220421,875861,SENSEX25O1681400PE,SENSEX,0.0,2025-10-16,81400.0,0.05,20,PE,BFO-OPT,BFO
223757061,874051,SENSEX25O1680000CE,SENSEX,0.0,2025-10-16,80000.0,0.05,20,CE,BFO-OPT,BFO
224157445,875615,SENSEX25O1680000PE,SENSEX,0.0,2025-10-16,80000.0,0.05,20,PE,BFO-OPT,BFO
223755525,874045,SENSEX25O1681500CE,SENSEX,0.0,2025-10-16,81500.0,0.05,20,CE,BFO-OPT,BFO
224745221,877911,SENSEX25O1688200CE,SENSEX,0.0,2025-10-16,88200.0,0.05,20,CE,BFO-OPT,BFO
224808709,878159,SENSEX25O1688200PE,SENSEX,0.0,2025-10-16,88200.0,0.05,20,PE,BFO-OPT,BFO
224640005,877500,SENSEX25O1688100CE,SENSEX,0.0,2025-10-16,88100.0,0.05,20,CE,BFO-OPT,BFO
224670469,877619,SENSEX25O1688100PE,SENSEX,0.0,2025-10-16,88100.0,0.05,20,PE,BFO-OPT,BFO
224648453,877533,SENSEX25O1688000CE,SENSEX,0.0,2025-10-16,88000.0,0.05,20,CE,BFO-OPT,BFO
224677381,877646,SENSEX25O1688000PE,SENSEX,0.0,2025-10-16,88000.0,0.05,20,PE,BFO-OPT,BFO
224484101,876891,SENSEX25O1687900CE,SENSEX,0.0,2025-10-16,87900.0,0.05,20,CE,BFO-OPT,BFO
224531717,877077,SENSEX25O1687900PE,SENSEX,0.0,2025-10-16,87900.0,0.05,20,PE,BFO-OPT,BFO
224505093,876973,SENSEX25O1687800PE,SENSEX,0.0,2025-10-16,87800.0,0.05,20,PE,BFO-OPT,BFO
224547077,877137,SENSEX25O1687800CE,SENSEX,0.0,2025-10-16,87800.0,0.05,20,CE,BFO-OPT,BFO
224514053,877008,SENSEX25O1687700PE,SENSEX,0.0,2025-10-16,87700.0,0.05,20,PE,BFO-OPT,BFO
224560389,877189,SENSEX25O1687700CE,SENSEX,0.0,2025-10-16,87700.0,0.05,20,CE,BFO-OPT,BFO
223683845,873765,SENSEX25O1687600PE,SENSEX,0.0,2025-10-16,87600.0,0.05,20,PE,BFO-OPT,BFO
224052741,875206,SENSEX25O1687600CE,SENSEX,0.0,2025-10-16,87600.0,0.05,20,CE,BFO-OPT,BFO
223756549,874049,SENSEX25O1687500PE,SENSEX,0.0,2025-10-16,87500.0,0.05,20,PE,BFO-OPT,BFO
223786245,874165,SENSEX25O1687500CE,SENSEX,0.0,2025-10-16,87500.0,0.05,20,CE,BFO-OPT,BFO
223858949,874449,SENSEX25O1687400CE,SENSEX,0.0,2025-10-16,87400.0,0.05,20,CE,BFO-OPT,BFO
224244229,875954,SENSEX25O1687400PE,SENSEX,0.0,2025-10-16,87400.0,0.05,20,PE,BFO-OPT,BFO
223665413,873693,SENSEX25O1687300CE,SENSEX,0.0,2025-10-16,87300.0,0.05,20,CE,BFO-OPT,BFO
224031493,875123,SENSEX25O1687300PE,SENSEX,0.0,2025-10-16,87300.0,0.05,20,PE,BFO-OPT,BFO
223732997,873957,SENSEX25O1687200CE,SENSEX,0.0,2025-10-16,87200.0,0.05,20,CE,BFO-OPT,BFO
224139525,875545,SENSEX25O1687200PE,SENSEX,0.0,2025-10-16,87200.0,0.05,20,PE,BFO-OPT,BFO
223843845,874390,SENSEX25O1687100PE,SENSEX,0.0,2025-10-16,87100.0,0.05,20,PE,BFO-OPT,BFO
224227589,875889,SENSEX25O1687100CE,SENSEX,0.0,2025-10-16,87100.0,0.05,20,CE,BFO-OPT,BFO
223939077,874762,SENSEX25O1687000PE,SENSEX,0.0,2025-10-16,87000.0,0.05,20,PE,BFO-OPT,BFO
224292357,876142,SENSEX25O1687000CE,SENSEX,0.0,2025-10-16,87000.0,0.05,20,CE,BFO-OPT,BFO
223837701,874366,SENSEX25O1686900PE,SENSEX,0.0,2025-10-16,86900.0,0.05,20,PE,BFO-OPT,BFO
224222981,875871,SENSEX25O1686900CE,SENSEX,0.0,2025-10-16,86900.0,0.05,20,CE,BFO-OPT,BFO
223982085,874930,SENSEX25O1686800CE,SENSEX,0.0,2025-10-16,86800.0,0.05,20,CE,BFO-OPT,BFO
224323845,876265,SENSEX25O1686800PE,SENSEX,0.0,2025-10-16,86800.0,0.05,20,PE,BFO-OPT,BFO
223716357,873892,SENSEX25O1686700PE,SENSEX,0.0,2025-10-16,86700.0,0.05,20,PE,BFO-OPT,BFO
223744261,874001,SENSEX25O1686700CE,SENSEX,0.0,2025-10-16,86700.0,0.05,20,CE,BFO-OPT,BFO
223817221,874286,SENSEX25O1686600CE,SENSEX,0.0,2025-10-16,86600.0,0.05,20,CE,BFO-OPT,BFO
224208901,875816,SENSEX25O1686600PE,SENSEX,0.0,2025-10-16,86600.0,0.05,20,PE,BFO-OPT,BFO
223958789,874839,SENSEX25O1686500PE,SENSEX,0.0,2025-10-16,86500.0,0.05,20,PE,BFO-OPT,BFO
224302597,876182,SENSEX25O1686500CE,SENSEX,0.0,2025-10-16,86500.0,0.05,20,CE,BFO-OPT,BFO
223695109,873809,SENSEX25O1686400CE,SENSEX,0.0,2025-10-16,86400.0,0.05,20,CE,BFO-OPT,BFO
224097285,875380,SENSEX25O1686400PE,SENSEX,0.0,2025-10-16,86400.0,0.05,20,PE,BFO-OPT,BFO
223805189,874239,SENSEX25O1686300PE,SENSEX,0.0,2025-10-16,86300.0,0.05,20,PE,BFO-OPT,BFO
224192517,875752,SENSEX25O1686300CE,SENSEX,0.0,2025-10-16,86300.0,0.05,20,CE,BFO-OPT,BFO
223878661,874526,SENSEX25O1686200PE,SENSEX,0.0,2025-10-16,86200.0,0.05,20,PE,BFO-OPT,BFO
224257029,876004,SENSEX25O1686200CE,SENSEX,0.0,2025-10-16,86200.0,0.05,20,CE,BFO-OPT,BFO
223684357,873767,SENSEX25O1686100PE,SENSEX,0.0,2025-10-16,86100.0,0.05,20,PE,BFO-OPT,BFO
224054533,875213,SENSEX25O1686100CE,SENSEX,0.0,2025-10-16,86100.0,0.05,20,CE,BFO-OPT,BFO
223758085,874055,SENSEX25O1686000PE,SENSEX,0.0,2025-10-16,86000.0,0.05,20,PE,BFO-OPT,BFO
223786501,874166,SENSEX25O1686000CE,SENSEX,0.0,2025-10-16,86000.0,0.05,20,CE,BFO-OPT,BFO
223681541,873756,SENSEX25O1685900PE,SENSEX,0.0,2025-10-16,85900.0,0.05,20,PE,BFO-OPT,BFO
223705349,873849,SENSEX25O1685900CE,SENSEX,0.0,2025-10-16,85900.0,0.05,20,CE,BFO-OPT,BFO
223781637,874147,SENSEX25O1685800CE,SENSEX,0.0,2025-10-16,85800.0,0.05,20,CE,BFO-OPT,BFO
224178437,875697,SENSEX25O1685800PE,SENSEX,0.0,2025-10-16,85800.0,0.05,20,PE,BFO-OPT,BFO
223892741,874581,SENSEX25O1685700PE,SENSEX,0.0,2025-10-16,85700.0,0.05,20,PE,BFO-OPT,BFO
224264965,876035,SENSEX25O1685700CE,SENSEX,0.0,2025-10-16,85700.0,0.05,20,CE,BFO-OPT,BFO
224023813,875093,SENSEX25O1685600PE,SENSEX,0.0,2025-10-16,85600.0,0.05,20,PE,BFO-OPT,BFO
224334341,876306,SENSEX25O1685600CE,SENSEX,0.0,2025-10-16,85600.0,0.05,20,CE,BFO-OPT,BFO
223770629,874104,SENSEX25O1685500PE,SENSEX,0.0,2025-10-16,85500.0,0.05,20,PE,BFO-OPT,BFO
224158213,875618,SENSEX25O1685500CE,SENSEX,0.0,2025-10-16,85500.0,0.05,20,CE,BFO-OPT,BFO
223839493,874373,SENSEX25O1685400PE,SENSEX,0.0,2025-10-16,85400.0,0.05,20,PE,BFO-OPT,BFO
223867653,874483,SENSEX25O1685400CE,SENSEX,0.0,2025-10-16,85400.0,0.05,20,CE,BFO-OPT,BFO
223985413,874943,SENSEX25O1685300CE,SENSEX,0.0,2025-10-16,85300.0,0.05,20,CE,BFO-OPT,BFO
224324101,876266,SENSEX25O1685300PE,SENSEX,0.0,2025-10-16,85300.0,0.05,20,PE,BFO-OPT,BFO
223718149,873899,SENSEX25O1685200PE,SENSEX,0.0,2025-10-16,85200.0,0.05,20,PE,BFO-OPT,BFO
223745541,874006,SENSEX25O1685200CE,SENSEX,0.0,2025-10-16,85200.0,0.05,20,CE,BFO-OPT,BFO
223819269,874294,SENSEX25O1685100CE,SENSEX,0.0,2025-10-16,85100.0,0.05,20,CE,BFO-OPT,BFO
224210693,875823,SENSEX25O1685100PE,SENSEX,0.0,2025-10-16,85100.0,0.05,20,PE,BFO-OPT,BFO
223961349,874849,SENSEX25O1685000PE,SENSEX,0.0,2025-10-16,85000.0,0.05,20,PE,BFO-OPT,BFO
224304389,876189,SENSEX25O1685000CE,SENSEX,0.0,2025-10-16,85000.0,0.05,20,CE,BFO-OPT,BFO
223854085,874430,SENSEX25O1684900PE,SENSEX,0.0,2025-10-16,84900.0,0.05,20,PE,BFO-OPT,BFO
224233989,875914,SENSEX25O1684900CE,SENSEX,0.0,2025-10-16,84900.0,0.05,20,CE,BFO-OPT,BFO
223947781,874796,SENSEX25O1684800PE,SENSEX,0.0,2025-10-16,84800.0,0.05,20,PE,BFO-OPT,BFO
224299781,876171,SENSEX25O1684800CE,SENSEX,0.0,2025-10-16,84800.0,0.05,20,CE,BFO-OPT,BFO
223729413,873943,SENSEX25O1684700PE,SENSEX,0.0,2025-10-16,84700.0,0.05,20,PE,BFO-OPT,BFO
224125189,875489,SENSEX25O1684700CE,SENSEX,0.0,2025-10-16,84700.0,0.05,20,CE,BFO-OPT,BFO
223801861,874226,SENSEX25O1684600PE,SENSEX,0.0,2025-10-16,84600.0,0.05,20,PE,BFO-OPT,BFO
223828485,874330,SENSEX25O1684600CE,SENSEX,0.0,2025-10-16,84600.0,0.05,20,CE,BFO-OPT,BFO
223904261,874626,SENSEX25O1684500CE,SENSEX,0.0,2025-10-16,84500.0,0.05,20,CE,BFO-OPT,BFO
224288005,876125,SENSEX25O1684500PE,SENSEX,0.0,2025-10-16,84500.0,0.05,20,PE,BFO-OPT,BFO
223706117,873852,SENSEX25O1684400CE,SENSEX,0.0,2025-10-16,84400.0,0.05,20,CE,BFO-OPT,BFO
224117253,875458,SENSEX25O1684400PE,SENSEX,0.0,2025-10-16,84400.0,0.05,20,PE,BFO-OPT,BFO
223782917,874152,SENSEX25O1684300CE,SENSEX,0.0,2025-10-16,84300.0,0.05,20,CE,BFO-OPT,BFO
224179717,875702,SENSEX25O1684300PE,SENSEX,0.0,2025-10-16,84300.0,0.05,20,PE,BFO-OPT,BFO
223895045,874590,SENSEX25O1684200PE,SENSEX,0.0,2025-10-16,84200.0,0.05,20,PE,BFO-OPT,BFO
224266757,876042,SENSEX25O1684200CE,SENSEX,0.0,2025-10-16,84200.0,0.05,20,CE,BFO-OPT,BFO
224026117,875102,SENSEX25O1684100PE,SENSEX,0.0,2025-10-16,84100.0,0.05,20,PE,BFO-OPT,BFO
224335621,876311,SENSEX25O1684100CE,SENSEX,0.0,2025-10-16,84100.0,0.05,20,CE,BFO-OPT,BFO
223771909,874109,SENSEX25O1684000PE,SENSEX,0.0,2025-10-16,84000.0,0.05,20,PE,BFO-OPT,BFO
224160261,875626,SENSEX25O1684000CE,SENSEX,0.0,2025-10-16,84000.0,0.05,20,CE,BFO-OPT,BFO
223691781,873796,SENSEX25O1683900PE,SENSEX,0.0,2025-10-16,83900.0,0.05,20,PE,BFO-OPT,BFO
224066821,875261,SENSEX25O1683900CE,SENSEX,0.0,2025-10-16,83900.0,0.05,20,CE,BFO-OPT,BFO
223767301,874091,SENSEX25O1683800PE,SENSEX,0.0,2025-10-16,83800.0,0.05,20,PE,BFO-OPT,BFO
223794437,874197,SENSEX25O1683800CE,SENSEX,0.0,2025-10-16,83800.0,0.05,20,CE,BFO-OPT,BFO
223864581,874471,SENSEX25O1683700CE,SENSEX,0.0,2025-10-16,83700.0,0.05,20,CE,BFO-OPT,BFO
224252165,875985,SENSEX25O1683700PE,SENSEX,0.0,2025-10-16,83700.0,0.05,20,PE,BFO-OPT,BFO
223673349,873724,SENSEX25O1683600CE,SENSEX,0.0,2025-10-16,83600.0,0.05,20,CE,BFO-OPT,BFO
224048645,875190,SENSEX25O1683600PE,SENSEX,0.0,2025-10-16,83600.0,0.05,20,PE,BFO-OPT,BFO
223741701,873991,SENSEX25O1683500CE,SENSEX,0.0,2025-10-16,83500.0,0.05,20,CE,BFO-OPT,BFO
224146949,875574,SENSEX25O1683500PE,SENSEX,0.0,2025-10-16,83500.0,0.05,20,PE,BFO-OPT,BFO
223856389,874439,SENSEX25O1683400PE,SENSEX,0.0,2025-10-16,83400.0,0.05,20,PE,BFO-OPT,BFO
224235525,875920,SENSEX25O1683400CE,SENSEX,0.0,2025-10-16,83400.0,0.05,20,CE,BFO-OPT,BFO
223951621,874811,SENSEX25O1683300PE,SENSEX,0.0,2025-10-16,83300.0,0.05,20,PE,BFO-OPT,BFO
224300549,876174,SENSEX25O1683300CE,SENSEX,0.0,2025-10-16,83300.0,0.05,20,CE,BFO-OPT,BFO
223730949,873949,SENSEX25O1683200PE,SENSEX,0.0,2025-10-16,83200.0,0.05,20,PE,BFO-OPT,BFO
224126469,875494,SENSEX25O1683200CE,SENSEX,0.0,2025-10-16,83200.0,0.05,20,CE,BFO-OPT,BFO
223802885,874230,SENSEX25O1683100PE,SENSEX,0.0,2025-10-16,83100.0,0.05,20,PE,BFO-OPT,BFO
223829765,874335,SENSEX25O1683100CE,SENSEX,0.0,2025-10-16,83100.0,0.05,20,CE,BFO-OPT,BFO
223907845,874640,SENSEX25O1683000CE,SENSEX,0.0,2025-10-16,83000.0,0.05,20,CE,BFO-OPT,BFO
224289029,876129,SENSEX25O1683000PE,SENSEX,0.0,2025-10-16,83000.0,0.05,20,PE,BFO-OPT,BFO
223824645,874315,SENSEX25O1682900CE,SENSEX,0.0,2025-10-16,82900.0,0.05,20,CE,BFO-OPT,BFO
224219141,875856,SENSEX25O1682900PE,SENSEX,0.0,2025-10-16,82900.0,0.05,20,PE,BFO-OPT,BFO
223977989,874914,SENSEX25O1682800PE,SENSEX,0.0,2025-10-16,82800.0,0.05,20,PE,BFO-OPT,BFO
224314629,876229,SENSEX25O1682800CE,SENSEX,0.0,2025-10-16,82800.0,0.05,20,CE,BFO-OPT,BFO
223702533,873838,SENSEX25O1682700CE,SENSEX,0.0,2025-10-16,82700.0,0.05,20,CE,BFO-OPT,BFO
224112133,875438,SENSEX25O1682700PE,SENSEX,0.0,2025-10-16,82700.0,0.05,20,PE,BFO-OPT,BFO
223813381,874271,SENSEX25O1682600PE,SENSEX,0.0,2025-10-16,82600.0,0.05,20,PE,BFO-OPT,BFO
224199941,875781,SENSEX25O1682600CE,SENSEX,0.0,2025-10-16,82600.0,0.05,20,CE,BFO-OPT,BFO
223889157,874567,SENSEX25O1682500PE,SENSEX,0.0,2025-10-16,82500.0,0.05,20,PE,BFO-OPT,BFO
224262405,876025,SENSEX25O1682500CE,SENSEX,0.0,2025-10-16,82500.0,0.05,20,CE,BFO-OPT,BFO
223693317,873802,SENSEX25O1682400PE,SENSEX,0.0,2025-10-16,82400.0,0.05,20,PE,BFO-OPT,BFO
224068357,875267,SENSEX25O1682400CE,SENSEX,0.0,2025-10-16,82400.0,0.05,20,CE,BFO-OPT,BFO
223769093,874098,SENSEX25O1682300PE,SENSEX,0.0,2025-10-16,82300.0,0.05,20,PE,BFO-OPT,BFO
223795717,874202,SENSEX25O1682300CE,SENSEX,0.0,2025-10-16,82300.0,0.05,20,CE,BFO-OPT,BFO
223865861,874476,SENSEX25O1682200CE,SENSEX,0.0,2025-10-16,82200.0,0.05,20,CE,BFO-OPT,BFO
224253957,875992,SENSEX25O1682200PE,SENSEX,0.0,2025-10-16,82200.0,0.05,20,PE,BFO-OPT,BFO
